review_id,rating,text,review_url,user_id,Store_name,SOURCE,DATE_SCRAPED
V8h82SBbxUE-_mEz6-bFjg,5,"Best deals, best humans, best product. 
LA COME CHECK IT OUT... 
happy hour deals rock. You  can't find a better place for all your needs!!! 

Yes!!!!",https://www.yelp.com/biz/california-caregivers-alliance-los-angeles-3?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=V8h82SBbxUE-_mEz6-bFjg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,JDH92Q-3Q8aSa1fEXFxKBA,California Caregivers Alliance,yelp,11-17-2019
8EqeazagTDKmbw43YofvXA,5,"Amazing service, friendly desk woman, and always easy + quick!

Me and my gf love coming here. The best edibles in all of Los Angeles!!",https://www.yelp.com/biz/california-caregivers-alliance-los-angeles-3?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=8EqeazagTDKmbw43YofvXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,jwcxbB8AWUnWZQe3WDoBkg,California Caregivers Alliance,yelp,11-17-2019
Qh0An0MgvCfwA6YIaY0qKQ,5,"Amazing staff! Amazing buds! Can't recommend this place enough!!

Have been coming to this place since 2011. They employ entirely women, are extremely...",https://www.yelp.com/biz/california-caregivers-alliance-los-angeles-3?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=Qh0An0MgvCfwA6YIaY0qKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,vssRqR-QjFtnkapFugIffg,California Caregivers Alliance,yelp,11-17-2019
VUjep6se_kzAMUwSkpd17Q,5,"Cute packaging, late-night delivery, and holistically grown...can it get any better? Ladera Holistic Care is a quick, discrete, quality service. Highly...",https://www.yelp.com/biz/ladera-holistic-care-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=VUjep6se_kzAMUwSkpd17Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,0kbziVBCFCMvv2uTVoa8MA,Ladera Holistic Care,yelp,11-17-2019
hbdS1MwM34lN9PQ_INFrQg,5,200% Great Service even at late night!! Was in California for a job and got out late (2AM) and All the dispensaries were close. But they were still open! I...,https://www.yelp.com/biz/ladera-holistic-care-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=hbdS1MwM34lN9PQ_INFrQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,xo6zteTjWSERX7BdxZxDDA,Ladera Holistic Care,yelp,11-17-2019
gAc0leyczxePYk-4ie-_gA,1,Frankly and utterly disappointed. As a first time customer i ordered an eight of banana og and an eight of sour diesel. The delivery guy arrived on time. He...,https://www.yelp.com/biz/ladera-holistic-care-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=gAc0leyczxePYk-4ie-_gA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,3p4ynGr74BJ633N0zYybug,Ladera Holistic Care,yelp,11-17-2019
cwEaS9u2bf-Iii21q1clSw,5,"The staff is very knowledgeable and great! Brought my mother-in-law in for something to help with her glaucoma and they hooked her up. 

Very classy and...",https://www.yelp.com/biz/the-high-note-east-la-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=cwEaS9u2bf-Iii21q1clSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,RaobxU7tkaGnj7yLl9ucVg,The High Note - East LA,yelp,11-17-2019
MQcSR3YjKunWJOVn7xwD2g,5,Great store! Happy to be a member.  They have cheap stuff and the most important thing is that it is quality. Take advantage of their valet deal and you...,https://www.yelp.com/biz/the-high-note-east-la-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=MQcSR3YjKunWJOVn7xwD2g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,GDjjtKd457mft8rVpOhYmQ,The High Note - East LA,yelp,11-17-2019
D2Dh2wT2FYh1l3_FZv_Ohw,5,"Great selection at this dispensary!

Place is inviting, has a really nice front office area with an even nicer layout once you're past the bookshelf.
The...",https://www.yelp.com/biz/the-high-note-east-la-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=D2Dh2wT2FYh1l3_FZv_Ohw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,IMeDTXl6VlzqCuRCVJQF8A,The High Note - East LA,yelp,11-17-2019
veyzO2ICxnpLTqBn6VGmvg,5,I cannot express enough how happy I was with the consultation I had with Barrette at Buds & Roses. He helped me understand the cannabis that would best fit...,https://www.yelp.com/biz/buds-and-roses-studio-city?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=veyzO2ICxnpLTqBn6VGmvg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,eNjn8uv2hdd5jfyZE1shuQ,Buds & Roses,yelp,11-17-2019
2Vg_8fRZyeIDRaqGF0gvnA,1,Clones have powder mildew beware almost all plants I bought within 2 weeks - 1 month start showing signs of powder mildew YOUVE BEEN WARNED,https://www.yelp.com/biz/buds-and-roses-studio-city?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=2Vg_8fRZyeIDRaqGF0gvnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,Oi62HQSRSpNE3kSOOd9xoQ,Buds & Roses,yelp,11-17-2019
rh1BVhWdUPxgCOKmBfLiUw,5,"The place is swanky, the people have swagger, they don't make you wait, they give you no hassle, there is a younger vibe than most other dispensaries, but...",https://www.yelp.com/biz/buds-and-roses-studio-city?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=rh1BVhWdUPxgCOKmBfLiUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,QbbZRJyK3nJynF-GCpFzeQ,Buds & Roses,yelp,11-17-2019
dSxvuyRsUI3TpJkbfUxyAQ,5,"First time!
Everyone is very welcome. 
I got helped axel was great with letting me about sativa here. She recommended so many things. I would definitely...",https://www.yelp.com/biz/herbarium-west-hollywood?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=dSxvuyRsUI3TpJkbfUxyAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,u7SBjgVJG45OIQTkC8rHMw,Herbarium,yelp,11-17-2019
p4z25Mz8Pf6NKsztwLImXQ,5,"Amazing store and amazing customer service, great looking staff!

I will definitely Come back,

special shout out to Yamani!!",https://www.yelp.com/biz/herbarium-west-hollywood?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=p4z25Mz8Pf6NKsztwLImXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,Ea2gl3VT3_Em89RNFKPKZA,Herbarium,yelp,11-17-2019
bmKkftT7ufVaUZv1Qp2vMw,5,"Great place! Great customer service!! Great buds!!!
What do you need more? 
Excellent place highly recommended",https://www.yelp.com/biz/herbarium-west-hollywood?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=bmKkftT7ufVaUZv1Qp2vMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,2Wga6LymXE_H8_RZz8Jtzg,Herbarium,yelp,11-17-2019
wdduFeVnF5QeTQFF65Q6Lg,5,"The best delivery services for for top shelf bud!!!

I used this company for flower delivery a few days ago. Not only did they handle things very...",https://www.yelp.com/biz/herb-los-angeles-3?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=wdduFeVnF5QeTQFF65Q6Lg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,BXii-GYZvdzaaQ37UPO8WA,HERB,yelp,11-17-2019
i6vXJK0niFCOhIBZESBjuQ,5,"This company is great.

I am an intelligent man. I require that the only labor I do is paid for or I pay someone else to do it. 

I am so smart. I try not...",https://www.yelp.com/biz/herb-los-angeles-3?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=i6vXJK0niFCOhIBZESBjuQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,QBFZpXcJfN6Da8gfK5bRIQ,HERB,yelp,11-17-2019
yXqpMMCJuJY19PCJmjzo6A,5,I absolutely ADORE this service!!! I've had to kiss a lot of frogs to find the one but I finally found the knight in shining armor! Herb is incredibly...,https://www.yelp.com/biz/herb-los-angeles-3?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=yXqpMMCJuJY19PCJmjzo6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,oc0VY_hCdTpSKJd3y75V_g,HERB,yelp,11-17-2019
