,review_id,rating,text,review_url,user_id,PROPERTYTYPE,Store_name,SOURCE,DATE_SCRAPED
1,o9yJkBoKXIcYosyqRrDUdg,1,"Purchased my item and was told there would be a $3.00 transaction fee for using a debit card. Okay no problem I agreed to it. 
I looked at my bank statement...",https://www.yelp.com/biz/la-cannabis-co-inglewood-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=o9yJkBoKXIcYosyqRrDUdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,y_nYg-I50W6YBBLTw46Kjw,dispensary,LA Cannabis Co - Inglewood,yelp,12-01-2019
2,4q0Un25RmdeuxmGULOUX2g,5,Simple easy process. . . Clean vibe ... friendly and knowledgeable bud-tenders great first experience.  Variety of choices and great presentation.,https://www.yelp.com/biz/la-cannabis-co-inglewood-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=4q0Un25RmdeuxmGULOUX2g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,9Io_XVcpe2ZBH_3-wBm2pA,dispensary,LA Cannabis Co - Inglewood,yelp,12-01-2019
0,bMajMuqIqWG2U77Z4zu7iQ,5,Great customer service always stocked very informative  and fire dank!!! Look no further for quality meds!!!! Can't complain!!!!!,https://www.yelp.com/biz/king-kush-collective-los-angeles-3?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=bMajMuqIqWG2U77Z4zu7iQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,5SjNvW5jDabn1vDxmBGmsw,dispensary,King Kush Collective,yelp,12-01-2019
1,o9NhjVEVzGhvPt88J5INBg,1,Straight up rip off!!  Lame selection. Sketchy as fuck. Pretty sure they have no license so hopefully the city will shut then down. avoid.,https://www.yelp.com/biz/king-kush-collective-los-angeles-3?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=o9NhjVEVzGhvPt88J5INBg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,94UUF_8c1szvjqQHZeSj7w,dispensary,King Kush Collective,yelp,12-01-2019
2,XyTb5hopJTKTO-ZcEzZO5w,5,They have very nice and knowledgeable associates. Got us a great deal for first time purchases :) will come back,https://www.yelp.com/biz/king-kush-collective-los-angeles-3?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=XyTb5hopJTKTO-ZcEzZO5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,b-H311rUFX-Ha98xe34OLg,dispensary,King Kush Collective,yelp,12-01-2019
0,cI2USNjz71JEcIsEeWVmrA,5,"I was in the area hangin' with my bff when we decided to hit up the local dispensary.  I was impressed!  They had some good ole west coast music playing,...",https://www.yelp.com/biz/mr-ts-collective-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=cI2USNjz71JEcIsEeWVmrA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,brya1ISDpuiskKmAmJSs-Q,dispensary,Mr. T's Collective,yelp,12-01-2019
0,C2DqNhrS5m2_mNJ8s_W9Ng,5,"I was a kid in a Candy store with so many things to select from....

Wow!!!!

And thanks to Kevin I knew what to select for my liking!!!!!!

Thanks Kevin!!!!",https://www.yelp.com/biz/medmen-los-angeles-lax-airport-los-angeles-4?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=C2DqNhrS5m2_mNJ8s_W9Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,dpxOIepH7ij4bxNx9cSozg,dispensary,MedMen Los Angeles - LAX Airport,yelp,12-01-2019
1,IauCu4ev_6uD8ftrbGUJeA,4,"Awesome dispensary! Honestly kind of looks like an Apple store inside by the way things are set up. Huge variety of product, especially when it comes to...",https://www.yelp.com/biz/medmen-los-angeles-lax-airport-los-angeles-4?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=IauCu4ev_6uD8ftrbGUJeA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,iWlkGTCJSHE0JRZpx-r7Yg,dispensary,MedMen Los Angeles - LAX Airport,yelp,12-01-2019
2,RNmW9dQSShumkWTxagVv8A,4,"While I don't engage in this activity, I have friends that do and wanted to visit while we were in the area....so I found myself here on a Friday afternoon....",https://www.yelp.com/biz/medmen-los-angeles-lax-airport-los-angeles-4?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=RNmW9dQSShumkWTxagVv8A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,o1JVYrF_LnDpQwsmPpMSBg,dispensary,MedMen Los Angeles - LAX Airport,yelp,12-01-2019
0,VoA1d8jRgrf98Xlq_vsJpQ,5,Jen was so very nice to us. She treated us with respect and she gave us the best weed there is in town.,https://www.yelp.com/biz/supreme-og-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=VoA1d8jRgrf98Xlq_vsJpQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,dnHKcUtIe9WWPlEywSdrcA,dispensary,Supreme OG,yelp,12-01-2019
1,s36awcS-OjJ-EdL5JajAsQ,5,Very friendly atmosphere. I came here on a random metro trip to LA and the checked me in a kind manner. Very worth the price!,https://www.yelp.com/biz/supreme-og-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=s36awcS-OjJ-EdL5JajAsQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,2C43AtCqLMLg4OP5oc3_0w,dispensary,Supreme OG,yelp,12-01-2019
2,q-CVzlFJS-0LzGytnSrWaQ,5,This place is one of the only places open late in the area. Super helpful staff/chill vibe. And good weeed,https://www.yelp.com/biz/supreme-og-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=q-CVzlFJS-0LzGytnSrWaQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,tEM7LiiRoA2SOVzEj-I1OQ,dispensary,Supreme OG,yelp,12-01-2019
0,T3T0DEA5NIM5CaV3P82aqA,5,First time deal $8 gram or $25 1/8ths across the board plus a free wax dab hit or mini cup treat ... they have daily deals too...wow there 7 gram deals are...,https://www.yelp.com/biz/aaa-wellness-center-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=T3T0DEA5NIM5CaV3P82aqA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,-cd5fv7uQDTXCTpT0jmUQg,dispensary,AAA Wellness Center,yelp,12-01-2019
0,5F-zqtqpexVg6J9HLmMU8Q,4,"Great first time patient deals. A little pricey without the deals, especially their delivery service fees, but their quality is great and the budtenders are...",https://www.yelp.com/biz/stone-age-farmacy-gardena-2?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=5F-zqtqpexVg6J9HLmMU8Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,KgFFREa9stpWCW8Fuu5gfQ,dispensary,Stone Age Farmacy,yelp,12-01-2019
1,lOVHrSPExEqtqWwSL2FBlw,5,"My go to stop for all my cannabis needs! I love that all their weed is organic and they have a wide selection, even merch! Edibles, pipes, I even saw a gas...",https://www.yelp.com/biz/stone-age-farmacy-gardena-2?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=lOVHrSPExEqtqWwSL2FBlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,SApY7Ec4yk0kQ-jZvrabjg,dispensary,Stone Age Farmacy,yelp,12-01-2019
2,vIsC5BhqVnZFAmXYKnyuEw,1,"Was a FIRST TIME CUSTOMER AND LAST!!! 
DO NOT WASTE YOUR TIME HERE!!!!!!!!!
Bud tenders do not offer any information regarding FIRST TIME CUSTOMER...",https://www.yelp.com/biz/stone-age-farmacy-gardena-2?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=vIsC5BhqVnZFAmXYKnyuEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,jg5WhjJ1O4KP5Pf-iru79w,dispensary,Stone Age Farmacy,yelp,12-01-2019
0,qD569dhBpebyDz4w2V7Tmw,5,"Love the bookcase entrance! So cute. Be careful opening the front door because I smacked someone on my way in. Good selection of yummies ;) 

If you save...",https://www.yelp.com/biz/the-high-note-culver-city-los-angeles-2?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=qD569dhBpebyDz4w2V7Tmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,4PemiFGqpR708Nm_QInxTg,dispensary,The High Note - Culver City,yelp,12-01-2019
1,uvqFxOoTLxR7mAMnkI7cTA,5,"The best dispensary around! Great edibles, vapes, and selection of flowers. Not going anywhere else!!",https://www.yelp.com/biz/the-high-note-culver-city-los-angeles-2?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=uvqFxOoTLxR7mAMnkI7cTA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,hURl-h6WaW3xV4K_QgzYJg,dispensary,The High Note - Culver City,yelp,12-01-2019
2,iGhMfJuMkNuzWbam9p1YIg,5,Great store with good deals. Always helpful staff. The bookshelf door is cool. They give you discounts for leaving reviews. There is usually never a wait.,https://www.yelp.com/biz/the-high-note-culver-city-los-angeles-2?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=iGhMfJuMkNuzWbam9p1YIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,JypXd6eqnzzGVWTaPjR_KQ,dispensary,The High Note - Culver City,yelp,12-01-2019
0,eYzcjd1--EO9ypLXw4Dk_w,5,"I just visit the new Mecca Mid City and I loved it.  There still a little bit of construction,  but when it's done its going to be Awesome!!!

Ruth...",https://www.yelp.com/biz/mecca-mid-city-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=eYzcjd1--EO9ypLXw4Dk_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,0nXhMM0SFoC6noNA0C0tSQ,dispensary,Mecca Mid City,yelp,12-01-2019
1,5RFMRG6TKlILLU1P8LfKiw,1,Are these guys even legal?? I heard a few months ago they were raised and shit down. Mecca if you are legal please place your permits in the photo section....,https://www.yelp.com/biz/mecca-mid-city-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=5RFMRG6TKlILLU1P8LfKiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,8OOrm5oOHytmBWsqLq97Qg,dispensary,Mecca Mid City,yelp,12-01-2019
2,e-favLZXLOH6fuQsbtKyKQ,3,"Bring a scale and calibrate to the 1/8th container so you can weigh their grams, which are sealed in a 1/8th container. The BOGO's are consistently under....",https://www.yelp.com/biz/mecca-mid-city-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=e-favLZXLOH6fuQsbtKyKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,AvneYw7jNUYks4SXRYan-A,dispensary,Mecca Mid City,yelp,12-01-2019
0,VUjep6se_kzAMUwSkpd17Q,5,"Cute packaging, late-night delivery, and holistically grown...can it get any better? Ladera Holistic Care is a quick, discrete, quality service. Highly...",https://www.yelp.com/biz/ladera-holistic-care-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=VUjep6se_kzAMUwSkpd17Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,0kbziVBCFCMvv2uTVoa8MA,dispensary,Ladera Holistic Care,yelp,12-01-2019
1,hbdS1MwM34lN9PQ_INFrQg,5,200% Great Service even at late night!! Was in California for a job and got out late (2AM) and All the dispensaries were close. But they were still open! I...,https://www.yelp.com/biz/ladera-holistic-care-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=hbdS1MwM34lN9PQ_INFrQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,xo6zteTjWSERX7BdxZxDDA,dispensary,Ladera Holistic Care,yelp,12-01-2019
2,gAc0leyczxePYk-4ie-_gA,1,Frankly and utterly disappointed. As a first time customer i ordered an eight of banana og and an eight of sour diesel. The delivery guy arrived on time. He...,https://www.yelp.com/biz/ladera-holistic-care-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=gAc0leyczxePYk-4ie-_gA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,3p4ynGr74BJ633N0zYybug,dispensary,Ladera Holistic Care,yelp,12-01-2019
0,oFC-1aRyEBkuNGA4XWkgzA,5,"Amazing! This was the first time i've ever had cannabis delivered so i was a little nervous. I called with a couple questions, placed my order online at 5pm...",https://www.yelp.com/biz/goddess-delivers-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=oFC-1aRyEBkuNGA4XWkgzA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,N4ow3mnOXZjfIv18L2dshQ,dispensary,Goddess Delivers,yelp,12-01-2019
1,b30EfdCtV1ruZPcdx6aaGA,5,"i purchased kiva edibles, (which happen to be my favorite). they were having a buy 1 get 1 50% off special at the time which was great because the money...",https://www.yelp.com/biz/goddess-delivers-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=b30EfdCtV1ruZPcdx6aaGA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,o29TSqaHxQdHNB4hmSmzCw,dispensary,Goddess Delivers,yelp,12-01-2019
2,tF7PQZIoHz0_fXMak3Odaw,5,"Some seriously awesome customer service, as well as product. I was evacuated from my home due to a wild fire this past summer, emailed the company to let...",https://www.yelp.com/biz/goddess-delivers-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=tF7PQZIoHz0_fXMak3Odaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,SXu0ATVZrXcQOwSHBgqlVA,dispensary,Goddess Delivers,yelp,12-01-2019
0,wdduFeVnF5QeTQFF65Q6Lg,5,"The best delivery services for for top shelf bud!!!

I used this company for flower delivery a few days ago. Not only did they handle things very...",https://www.yelp.com/biz/herb-los-angeles-3?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=wdduFeVnF5QeTQFF65Q6Lg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,BXii-GYZvdzaaQ37UPO8WA,dispensary,HERB,yelp,12-01-2019
1,i6vXJK0niFCOhIBZESBjuQ,5,"This company is great.

I am an intelligent man. I require that the only labor I do is paid for or I pay someone else to do it. 

I am so smart. I try not...",https://www.yelp.com/biz/herb-los-angeles-3?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=i6vXJK0niFCOhIBZESBjuQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,QBFZpXcJfN6Da8gfK5bRIQ,dispensary,HERB,yelp,12-01-2019
2,8UK1FTTmhjqRmLqqh6uW5A,5,"I've used a few different dispensaries and Herb is hands down the best. I love their selection, competitive pricing, and free delivery when I spend over...",https://www.yelp.com/biz/herb-los-angeles-3?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=8UK1FTTmhjqRmLqqh6uW5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,Swi0CrIblQIqzQj_izXVgQ,dispensary,HERB,yelp,12-01-2019
0,8EqeazagTDKmbw43YofvXA,5,"Amazing service, friendly desk woman, and always easy + quick!

Me and my gf love coming here. The best edibles in all of Los Angeles!!",https://www.yelp.com/biz/california-caregivers-alliance-los-angeles-3?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=8EqeazagTDKmbw43YofvXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,jwcxbB8AWUnWZQe3WDoBkg,dispensary,California Caregivers Alliance,yelp,12-01-2019
1,Qh0An0MgvCfwA6YIaY0qKQ,5,"Amazing staff! Amazing buds! Can't recommend this place enough!!

Have been coming to this place since 2011. They employ entirely women, are extremely...",https://www.yelp.com/biz/california-caregivers-alliance-los-angeles-3?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=Qh0An0MgvCfwA6YIaY0qKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,vssRqR-QjFtnkapFugIffg,dispensary,California Caregivers Alliance,yelp,12-01-2019
2,Bu24D9pz51f0CQLD_EaNZg,5,"Each time we've gone has been rewarding. The women who work here have been professional and pleasant to us. They know their products and brands well, and...",https://www.yelp.com/biz/california-caregivers-alliance-los-angeles-3?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=Bu24D9pz51f0CQLD_EaNZg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,wia50Fjs6-j5pNr-CyF2LA,dispensary,California Caregivers Alliance,yelp,12-01-2019
0,RFvEGS2ozM6S4nM2gGyOMg,5,"IF!!! You must be in Los Angeles, this is the best dispensary I've bern to.

I live the fact that it's like a real store.  You walk in (after showing ID at...",https://www.yelp.com/biz/medmen-los-angeles-dtla-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=RFvEGS2ozM6S4nM2gGyOMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,fyexSLiczFaWPxlzQlO2CQ,dispensary,MedMen Los Angeles - DTLA,yelp,12-01-2019
1,F7rGZjmaXd7kCa-xBO5eNQ,1,"Won't disclose extraction methods for certain products. 
Rude staff 
Bad product 
Overpriced 
Really awful waiting 
It's just corporate America at its...",https://www.yelp.com/biz/medmen-los-angeles-dtla-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=F7rGZjmaXd7kCa-xBO5eNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,NKcjdOMVKcoHXryo7Kxp9w,dispensary,MedMen Los Angeles - DTLA,yelp,12-01-2019
2,Dv8phK_ntGdzwz61XzL5OA,5,This place is awesome! They put a lot into making it easy to find the details of each product and showcasing a wide variety of products for all purposes....,https://www.yelp.com/biz/medmen-los-angeles-dtla-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=Dv8phK_ntGdzwz61XzL5OA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,39YGRq-Odc_6v0oTJ34jAw,dispensary,MedMen Los Angeles - DTLA,yelp,12-01-2019
0,0Mf-KHpzZqO-BzTlrFJqrw,5,First time here. Only spot open on Sunday night past 8 o'clock. Very kind and informative gentleman. Helped me locate a nice Northern Lights vape pen. One...,https://www.yelp.com/biz/la-cannabis-co-los-angeles-los-angeles-5?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=0Mf-KHpzZqO-BzTlrFJqrw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,k82BX-qYn4R-jaoo3qMzXg,dispensary,LA Cannabis Co - Los Angeles,yelp,12-01-2019
1,a65wI3UzX1JBXj2olS8GMg,1,I read up on them and thought how progressive of them. They set up sanitized storefronts in the inner cities to usher in quality products for affordable...,https://www.yelp.com/biz/la-cannabis-co-los-angeles-los-angeles-5?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=a65wI3UzX1JBXj2olS8GMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,s1tPRLShVPLXLVgu-6GkpA,dispensary,LA Cannabis Co - Los Angeles,yelp,12-01-2019
2,4Amgki9P_gJ8fJ4CMoJJ0w,1,I had an overall positive experience when coming in and purchasing an item they are more than happy to take your money but if there's anything wrong with...,https://www.yelp.com/biz/la-cannabis-co-los-angeles-los-angeles-5?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=4Amgki9P_gJ8fJ4CMoJJ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,wbAH6Ys-TMB9p3wOc1Vr5w,dispensary,LA Cannabis Co - Los Angeles,yelp,12-01-2019
0,LCVCzlSf8q8R5PbDlDWSgw,5,The shop is Under New Management and it's under construction but I did manage to speak with one of the guys there and they let me join the collective they...,https://www.yelp.com/biz/heaven-on-earth-healing-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=LCVCzlSf8q8R5PbDlDWSgw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,qap0PB-Ac9_qqGpC48-T7Q,dispensary,Heaven On Earth Healing,yelp,12-01-2019
1,25CTBMskTjpVOcLb2-YOIQ,5,My friend smoked Aone fire as kush with me from this spot i gotta give then 5 stars on quality. Keep up the good buds,https://www.yelp.com/biz/heaven-on-earth-healing-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=25CTBMskTjpVOcLb2-YOIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,nDrxBYsHpj-nRPo1a-OGww,dispensary,Heaven On Earth Healing,yelp,12-01-2019
0,wmn9430fxUw0T9hiujnzGw,4,This place was my first dispensary ever so it has a major spot on my yelp review first thing I must tell you you do have to park on the streets that's what...,https://www.yelp.com/biz/lax-cc-21-los-angeles-2?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=wmn9430fxUw0T9hiujnzGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,mjAncOgZNPInF2cfI0YCDQ,dispensary,LAX CC 21+,yelp,12-01-2019
1,BjPIzgItWbb3QX7fW6na9A,1,I came to this place a year ago and decided never to come back mostly in part for the outrageous prices they have. And I get it partly is due to the area...,https://www.yelp.com/biz/lax-cc-21-los-angeles-2?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=BjPIzgItWbb3QX7fW6na9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,jg5WhjJ1O4KP5Pf-iru79w,dispensary,LAX CC 21+,yelp,12-01-2019
2,haoclZDvCKW58PtBj5ecYA,4,"LAX CC is close to the airport, making it very popular for tourists.  There's a lot of free street parking right in front of the shop, so it makes it easy...",https://www.yelp.com/biz/lax-cc-21-los-angeles-2?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=haoclZDvCKW58PtBj5ecYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,Cj_z5Ru9BHA-rT6GWuzSbQ,dispensary,LAX CC 21+,yelp,12-01-2019
0,9hnFyhyRJpWrBT8E53Xuuw,5,"Just wanted say thanks to Garrett man, made me feel like I've known him for a while. Thanks for the suggestion boss.

Love this place, the music and...",https://www.yelp.com/biz/rose-collective-venice?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=9hnFyhyRJpWrBT8E53Xuuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,wZNYcDIXYiI4imTnMliqYQ,dispensary,Rose Collective,yelp,12-01-2019
1,GZNeQ8R9gUM_9KpVNIDp9Q,5,"Garrett at Rose Collective plays an important role on my health team, and although he is not an MD, he IS a health care professional. Like more and more of...",https://www.yelp.com/biz/rose-collective-venice?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=GZNeQ8R9gUM_9KpVNIDp9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,aKvSVee111b1Jyv8oP9PDA,dispensary,Rose Collective,yelp,12-01-2019
2,INfmA4oNWaIO3ULOzMvXFQ,5,"I'm in town for work so naturally, I had to come to one of my favorite places. 

The kind and knowledgeable folks of rose collective made my day. I always...",https://www.yelp.com/biz/rose-collective-venice?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=INfmA4oNWaIO3ULOzMvXFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,duURYPtnlbPXbqS6k8Ks9g,dispensary,Rose Collective,yelp,12-01-2019
0,2KsQjdI5mrwNwkD-vqn4Vw,5,"Great prices & service! Highly recommend. Rare quality strains/goods for all inhalers & digesters!

How'd you hear about us?
""BlacksentMe""

#thankmelater",https://www.yelp.com/biz/california-cannabis-crenshaw-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=2KsQjdI5mrwNwkD-vqn4Vw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,s96IpS424raNAPJMrNrCPw,dispensary,California Cannabis Crenshaw,yelp,12-01-2019
